,image_file,label_file,large_category,medium_category,small_category,핏,촉감,신축성,비침,두께,계절,major_style,minor_style
8060,TOPS_LONG_NEAT_image_114_0.jpg,114_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,"레귤러, 루즈",보통,보통,없음,약간 두꺼움,"가을, 겨울",캐주얼,미니멀
8061,TOPS_LONG_NEAT_image_1152_0.jpg,1152_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,"루즈, 오버 사이즈","약간 부드러움, 보통","약간 있음, 있음","보통, 거의 없음","보통, 약간 두꺼움","봄, 가을, 겨울",캐주얼,미니멀
8062,TOPS_LONG_NEAT_image_1153_0.jpg,1153_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,루즈,약간 부드러움,보통,보통,보통,"봄, 가을, 겨울",캐주얼,미니멀
8063,TOPS_LONG_NEAT_image_1154_0.jpg,1154_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,오버 사이즈,부드러움,있음,없음,보통,,캐주얼,미니멀
8064,TOPS_LONG_NEAT_image_1156_2.jpg,1156_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,루즈,부드러움,있음,없음,보통,"봄, 가을, 겨울",캐주얼,미니멀
8065,TOPS_LONG_NEAT_image_1156_5.jpg,1156_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,루즈,부드러움,있음,없음,보통,"봄, 가을, 겨울",캐주얼,미니멀
8066,TOPS_LONG_NEAT_image_1156_6.jpg,1156_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,루즈,부드러움,있음,없음,보통,"봄, 가을, 겨울",캐주얼,미니멀
8067,TOPS_LONG_NEAT_image_1157_0.jpg,1157_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,레귤러,부드러움,있음,없음,보통,"봄, 가을, 겨울",캐주얼,미니멀
8068,TOPS_LONG_NEAT_image_1160_8.jpg,1160_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,"루즈, 오버 사이즈",약간 부드러움,보통,거의 없음,보통,"봄, 가을, 겨울",캐주얼,미니멀
8069,TOPS_LONG_NEAT_image_1170_0.jpg,1170_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,레귤러,약간 부드러움,있음,약간 있음,"약간 얇음, 보통","봄, 여름, 가을, 겨울",캐주얼,미니멀
8070,TOPS_LONG_NEAT_image_1171_1.jpg,1171_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,루즈,약간 부드러움,보통,보통,보통,"봄, 여름, 가을",미니멀,캐주얼
8071,TOPS_LONG_NEAT_image_1171_10.jpg,1171_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,루즈,약간 부드러움,보통,보통,보통,"봄, 여름, 가을",미니멀,캐주얼
8072,TOPS_LONG_NEAT_image_1171_11.jpg,1171_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,루즈,약간 부드러움,보통,보통,보통,"봄, 여름, 가을",미니멀,캐주얼
8073,TOPS_LONG_NEAT_image_1171_2.jpg,1171_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,루즈,약간 부드러움,보통,보통,보통,"봄, 여름, 가을",미니멀,캐주얼
8074,TOPS_LONG_NEAT_image_1171_3.jpg,1171_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,루즈,약간 부드러움,보통,보통,보통,"봄, 여름, 가을",미니멀,캐주얼
8075,TOPS_LONG_NEAT_image_1171_4.jpg,1171_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,루즈,약간 부드러움,보통,보통,보통,"봄, 여름, 가을",미니멀,캐주얼
8076,TOPS_LONG_NEAT_image_1171_5.jpg,1171_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,루즈,약간 부드러움,보통,보통,보통,"봄, 여름, 가을",미니멀,캐주얼
8077,TOPS_LONG_NEAT_image_1171_6.jpg,1171_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,루즈,약간 부드러움,보통,보통,보통,"봄, 여름, 가을",미니멀,캐주얼
8078,TOPS_LONG_NEAT_image_1171_7.jpg,1171_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,루즈,약간 부드러움,보통,보통,보통,"봄, 여름, 가을",미니멀,캐주얼
8079,TOPS_LONG_NEAT_image_1171_8.jpg,1171_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,루즈,약간 부드러움,보통,보통,보통,"봄, 여름, 가을",미니멀,캐주얼
8080,TOPS_LONG_NEAT_image_1171_9.jpg,1171_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,루즈,약간 부드러움,보통,보통,보통,"봄, 여름, 가을",미니멀,캐주얼
8081,TOPS_LONG_NEAT_image_1172_0.jpg,1172_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,레귤러,약간 부드러움,거의 없음,없음,보통,"봄, 가을, 겨울",미니멀,캐주얼
8082,TOPS_LONG_NEAT_image_1177_0.jpg,1177_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,"레귤러, 오버 사이즈",보통,약간 있음,"거의 없음, 없음","보통, 약간 두꺼움","봄, 가을, 겨울",미니멀,캐주얼
8083,TOPS_LONG_NEAT_image_1180_0.jpg,1180_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,레귤러,약간 부드러움,약간 있음,없음,보통,"봄, 가을, 겨울",캐주얼,미니멀
8084,TOPS_LONG_NEAT_image_1185_3.jpg,1185_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,루즈,약간 부드러움,있음,약간 있음,보통,"봄, 가을, 겨울",미니멀,캐주얼
8085,TOPS_LONG_NEAT_image_1187_1.jpg,1187_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,레귤러,약간 부드러움,보통,보통,약간 두꺼움,"가을, 겨울",미니멀,캐주얼
8086,TOPS_LONG_NEAT_image_1187_2.jpg,1187_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,레귤러,약간 부드러움,보통,보통,약간 두꺼움,"가을, 겨울",미니멀,캐주얼
8087,TOPS_LONG_NEAT_image_1187_3.jpg,1187_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,레귤러,약간 부드러움,보통,보통,약간 두꺼움,"가을, 겨울",미니멀,캐주얼
8088,TOPS_LONG_NEAT_image_1187_4.jpg,1187_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,레귤러,약간 부드러움,보통,보통,약간 두꺼움,"가을, 겨울",미니멀,캐주얼
8089,TOPS_LONG_NEAT_image_1188_0.jpg,1188_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,루즈,보통,보통,없음,보통,"봄, 여름, 가을",미니멀,캐주얼
8090,TOPS_LONG_NEAT_image_1197_1.jpg,1197_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,오버 사이즈,부드러움,보통,없음,두꺼움,"봄, 가을",캐주얼,미니멀
8091,TOPS_LONG_NEAT_image_1199_2.jpg,1199_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,레귤러,부드러움,있음,없음,보통,"봄, 가을, 겨울",캐주얼,미니멀
8092,TOPS_LONG_NEAT_image_1204_1.jpg,1204_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,오버 사이즈,약간 부드러움,약간 있음,보통,보통,"봄, 가을, 겨울",미니멀,캐주얼
8093,TOPS_LONG_NEAT_image_1207_0.jpg,1207_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,레귤러,약간 부드러움,보통,보통,보통,"봄, 가을",캐주얼,미니멀
8094,TOPS_LONG_NEAT_image_1212_0.jpg,1212_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,루즈,부드러움,있음,없음,보통,"봄, 가을, 겨울",미니멀,캐주얼
8095,TOPS_LONG_NEAT_image_1217_1.jpg,1217_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,루즈,보통,없음,없음,보통,"봄, 가을, 겨울",미니멀,캐주얼
8096,TOPS_LONG_NEAT_image_1218_0.jpg,1218_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,루즈,부드러움,있음,없음,약간 두꺼움,"봄, 가을, 겨울",미니멀,캐주얼
8097,TOPS_LONG_NEAT_image_1221_0.jpg,1221_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,레귤러,약간 부드러움,있음,보통,보통,"봄, 가을, 겨울",캐주얼,미니멀
8098,TOPS_LONG_NEAT_image_122_1.jpg,122_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,,,,,,"가을, 겨울",미니멀,캐주얼
8099,TOPS_LONG_NEAT_image_1231_1.jpg,1231_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,루즈,약간 부드러움,보통,거의 없음,보통,"가을, 겨울",캐주얼,미니멀
8100,TOPS_LONG_NEAT_image_1234_1.jpg,1234_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,루즈,부드러움,없음,있음,약간 두꺼움,"봄, 가을, 겨울",캐주얼,미니멀
8101,TOPS_LONG_NEAT_image_1235_0.jpg,1235_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,레귤러,약간 부드러움,거의 없음,거의 없음,보통,"봄, 가을, 겨울",캐주얼,미니멀
8102,TOPS_LONG_NEAT_image_1240_2.jpg,1240_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,,"약간 부드러움, 보통","약간 있음, 있음",없음,보통,"봄, 가을, 겨울",캐주얼,미니멀
8103,TOPS_LONG_NEAT_image_1241_0.jpg,1241_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,루즈,부드러움,있음,없음,약간 두꺼움,"봄, 가을, 겨울",캐주얼,미니멀
8104,TOPS_LONG_NEAT_image_1243_0.jpg,1243_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,루즈,보통,보통,"거의 없음, 없음","약간 두꺼움, 두꺼움","봄, 가을, 겨울",캐주얼,미니멀
8105,TOPS_LONG_NEAT_image_1248_0.jpg,1248_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,오버 사이즈,부드러움,있음,없음,약간 두꺼움,"가을, 겨울",미니멀,캐주얼
8106,TOPS_LONG_NEAT_image_1248_1.jpg,1248_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,오버 사이즈,부드러움,있음,없음,약간 두꺼움,"가을, 겨울",미니멀,캐주얼
8107,TOPS_LONG_NEAT_image_1248_2.jpg,1248_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,오버 사이즈,부드러움,있음,없음,약간 두꺼움,"가을, 겨울",미니멀,캐주얼
8108,TOPS_LONG_NEAT_image_1248_3.jpg,1248_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,오버 사이즈,부드러움,있음,없음,약간 두꺼움,"가을, 겨울",미니멀,캐주얼
8109,TOPS_LONG_NEAT_image_1248_4.jpg,1248_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,오버 사이즈,부드러움,있음,없음,약간 두꺼움,"가을, 겨울",미니멀,캐주얼
8110,TOPS_LONG_NEAT_image_1248_5.jpg,1248_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,오버 사이즈,부드러움,있음,없음,약간 두꺼움,"가을, 겨울",미니멀,캐주얼
8111,TOPS_LONG_NEAT_image_1248_6.jpg,1248_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,오버 사이즈,부드러움,있음,없음,약간 두꺼움,"가을, 겨울",미니멀,캐주얼
8112,TOPS_LONG_NEAT_image_1248_7.jpg,1248_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,오버 사이즈,부드러움,있음,없음,약간 두꺼움,"가을, 겨울",미니멀,캐주얼
8113,TOPS_LONG_NEAT_image_124_4.jpg,124_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,레귤러,보통,"보통, 있음",없음,약간 두꺼움,"봄, 가을",캐주얼,미니멀
8114,TOPS_LONG_NEAT_image_1250_0.jpg,1250_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,루즈,부드러움,있음,"약간 있음, 보통",얇음,"봄, 여름, 가을, 겨울",미니멀,캐주얼
8115,TOPS_LONG_NEAT_image_1256_1.jpg,1256_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,레귤러,보통,보통,없음,약간 두꺼움,"봄, 가을, 겨울",미니멀,캐주얼
8116,TOPS_LONG_NEAT_image_1257_0.jpg,1257_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,오버 사이즈,부드러움,있음,없음,보통,"봄, 가을, 겨울",캐주얼,미니멀
8117,TOPS_LONG_NEAT_image_1258_1.jpg,1258_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,레귤러,부드러움,있음,없음,"약간 얇음, 보통","봄, 가을, 겨울",미니멀,캐주얼
8118,TOPS_LONG_NEAT_image_1258_3.jpg,1258_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,레귤러,부드러움,있음,없음,"약간 얇음, 보통","봄, 가을, 겨울",미니멀,캐주얼
8119,TOPS_LONG_NEAT_image_1258_5.jpg,1258_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,레귤러,부드러움,있음,없음,"약간 얇음, 보통","봄, 가을, 겨울",미니멀,캐주얼
8120,TOPS_LONG_NEAT_image_1258_7.jpg,1258_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,레귤러,부드러움,있음,없음,"약간 얇음, 보통","봄, 가을, 겨울",미니멀,캐주얼
8121,TOPS_LONG_NEAT_image_1258_9.jpg,1258_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,레귤러,부드러움,있음,없음,"약간 얇음, 보통","봄, 가을, 겨울",미니멀,캐주얼
8122,TOPS_LONG_NEAT_image_1262_0.jpg,1262_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,루즈,보통,보통,없음,두꺼움,겨울,미니멀,캐주얼
8123,TOPS_LONG_NEAT_image_1265_1.jpg,1265_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,레귤러,보통,보통,보통,보통,겨울,캐주얼,미니멀
8124,TOPS_LONG_NEAT_image_1266_0.jpg,1266_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,오버 사이즈,부드러움,있음,없음,약간 두꺼움,"봄, 가을, 겨울",미니멀,캐주얼
8125,TOPS_LONG_NEAT_image_1269_1.jpg,1269_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,루즈,보통,약간 있음,약간 있음,약간 얇음,"봄, 여름, 가을",미니멀,캐주얼
8126,TOPS_LONG_NEAT_image_1276_3.jpg,1276_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,루즈,보통,보통,거의 없음,약간 두꺼움,"봄, 가을, 겨울",캐주얼,미니멀
8127,TOPS_LONG_NEAT_image_1283_0.jpg,1283_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,레귤러,보통,보통,없음,보통,"봄, 가을",캐주얼,미니멀
8128,TOPS_LONG_NEAT_image_1286_1.jpg,1286_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,레귤러,부드러움,보통,보통,약간 두꺼움,"가을, 겨울",미니멀,캐주얼
8129,TOPS_LONG_NEAT_image_1286_2.jpg,1286_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,레귤러,부드러움,보통,보통,약간 두꺼움,"가을, 겨울",미니멀,캐주얼
8130,TOPS_LONG_NEAT_image_1286_3.jpg,1286_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,레귤러,부드러움,보통,보통,약간 두꺼움,"가을, 겨울",미니멀,캐주얼
8131,TOPS_LONG_NEAT_image_1287_0.jpg,1287_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,루즈,약간 부드러움,약간 있음,없음,약간 두꺼움,겨울,캐주얼,미니멀
8132,TOPS_LONG_NEAT_image_1288_0.jpg,1288_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,,,,,,"가을, 겨울",미니멀,캐주얼
8133,TOPS_LONG_NEAT_image_1291_1.jpg,1291_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,레귤러,보통,보통,없음,보통,"봄, 가을, 겨울",미니멀,캐주얼
8134,TOPS_LONG_NEAT_image_1293_0.jpg,1293_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,루즈,약간 부드러움,있음,없음,약간 두꺼움,"봄, 가을, 겨울",미니멀,캐주얼
8135,TOPS_LONG_NEAT_image_1294_1.jpg,1294_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,레귤러,부드러움,있음,없음,두꺼움,"봄, 가을",캐주얼,미니멀
8136,TOPS_LONG_NEAT_image_1294_3.jpg,1294_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,레귤러,부드러움,있음,없음,두꺼움,"봄, 가을",캐주얼,미니멀
8137,TOPS_LONG_NEAT_image_1294_5.jpg,1294_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,레귤러,부드러움,있음,없음,두꺼움,"봄, 가을",캐주얼,미니멀
8138,TOPS_LONG_NEAT_image_1296_0.jpg,1296_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,레귤러,약간 부드러움,약간 있음,거의 없음,약간 두꺼움,"봄, 가을, 겨울",캐주얼,미니멀
8139,TOPS_LONG_NEAT_image_1299_1.jpg,1299_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,오버 사이즈,부드러움,있음,없음,보통,"봄, 가을",캐주얼,미니멀
8140,TOPS_LONG_NEAT_image_1299_3.jpg,1299_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,오버 사이즈,부드러움,있음,없음,보통,"봄, 가을",캐주얼,미니멀
8141,TOPS_LONG_NEAT_image_1299_5.jpg,1299_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,오버 사이즈,부드러움,있음,없음,보통,"봄, 가을",캐주얼,미니멀
8142,TOPS_LONG_NEAT_image_129_0.jpg,129_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,레귤러,약간 부드러움,있음,없음,보통,"봄, 가을",미니멀,캐주얼
8143,TOPS_LONG_NEAT_image_1302_4.jpg,1302_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,"루즈, 오버 사이즈",보통,보통,보통,보통,"봄, 가을, 겨울",미니멀,캐주얼
8144,TOPS_LONG_NEAT_image_1303_0.jpg,1303_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,오버 사이즈,부드러움,보통,있음,보통,"봄, 가을, 겨울",캐주얼,미니멀
8145,TOPS_LONG_NEAT_image_1305_0.jpg,1305_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,레귤러,부드러움,없음,,,,캐주얼,미니멀
8146,TOPS_LONG_NEAT_image_1309_1.jpg,1309_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,루즈,약간 부드러움,보통,거의 없음,약간 두꺼움,"봄, 가을, 겨울",미니멀,캐주얼
8147,TOPS_LONG_NEAT_image_1309_2.jpg,1309_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,루즈,약간 부드러움,보통,거의 없음,약간 두꺼움,"봄, 가을, 겨울",미니멀,캐주얼
8148,TOPS_LONG_NEAT_image_1309_3.jpg,1309_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,루즈,약간 부드러움,보통,거의 없음,약간 두꺼움,"봄, 가을, 겨울",미니멀,캐주얼
8149,TOPS_LONG_NEAT_image_1309_4.jpg,1309_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,루즈,약간 부드러움,보통,거의 없음,약간 두꺼움,"봄, 가을, 겨울",미니멀,캐주얼
8150,TOPS_LONG_NEAT_image_1309_5.jpg,1309_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,루즈,약간 부드러움,보통,거의 없음,약간 두꺼움,"봄, 가을, 겨울",미니멀,캐주얼
8151,TOPS_LONG_NEAT_image_1309_6.jpg,1309_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,루즈,약간 부드러움,보통,거의 없음,약간 두꺼움,"봄, 가을, 겨울",미니멀,캐주얼
8152,TOPS_LONG_NEAT_image_1309_7.jpg,1309_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,루즈,약간 부드러움,보통,거의 없음,약간 두꺼움,"봄, 가을, 겨울",미니멀,캐주얼
8153,TOPS_LONG_NEAT_image_1309_8.jpg,1309_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,루즈,약간 부드러움,보통,거의 없음,약간 두꺼움,"봄, 가을, 겨울",미니멀,캐주얼
8154,TOPS_LONG_NEAT_image_1309_9.jpg,1309_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,루즈,약간 부드러움,보통,거의 없음,약간 두꺼움,"봄, 가을, 겨울",미니멀,캐주얼
8155,TOPS_LONG_NEAT_image_130_0.jpg,130_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,레귤러,부드러움,있음,없음,보통,"봄, 가을, 겨울",미니멀,캐주얼
8156,TOPS_LONG_NEAT_image_1312_1.jpg,1312_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,레귤러,보통,보통,약간 있음,보통,봄,미니멀,캐주얼
8157,TOPS_LONG_NEAT_image_1316_5.jpg,1316_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,루즈,부드러움,있음,없음,두꺼움,"가을, 겨울",미니멀,캐주얼
8158,TOPS_LONG_NEAT_image_1320_0.jpg,1320_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,레귤러,보통,약간 있음,없음,보통,"봄, 가을",미니멀,캐주얼
8159,TOPS_LONG_NEAT_image_132_10.jpg,132_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,오버 사이즈,부드러움,있음,없음,약간 두꺼움,"봄, 가을, 겨울",미니멀,캐주얼
8160,TOPS_LONG_NEAT_image_132_6.jpg,132_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,오버 사이즈,부드러움,있음,없음,약간 두꺼움,"봄, 가을, 겨울",미니멀,캐주얼
8161,TOPS_LONG_NEAT_image_132_7.jpg,132_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,오버 사이즈,부드러움,있음,없음,약간 두꺼움,"봄, 가을, 겨울",미니멀,캐주얼
8162,TOPS_LONG_NEAT_image_132_8.jpg,132_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,오버 사이즈,부드러움,있음,없음,약간 두꺼움,"봄, 가을, 겨울",미니멀,캐주얼
8163,TOPS_LONG_NEAT_image_132_9.jpg,132_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,오버 사이즈,부드러움,있음,없음,약간 두꺼움,"봄, 가을, 겨울",미니멀,캐주얼
8164,TOPS_LONG_NEAT_image_1333_0.jpg,1333_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,"레귤러, 루즈",약간 부드러움,약간 있음,없음,약간 두꺼움,"가을, 겨울",미니멀,캐주얼
8165,TOPS_LONG_NEAT_image_1334_0.jpg,1334_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,레귤러,보통,보통,거의 없음,보통,"봄, 가을, 겨울",캐주얼,미니멀
8166,TOPS_LONG_NEAT_image_1335_0.jpg,1335_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,레귤러,약간 부드러움,거의 없음,거의 없음,보통,"봄, 가을, 겨울",미니멀,캐주얼
8167,TOPS_LONG_NEAT_image_133_1.jpg,133_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,루즈,부드러움,보통,보통,보통,"봄, 가을, 겨울",미니멀,캐주얼
8168,TOPS_LONG_NEAT_image_1340_1.jpg,1340_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,오버 사이즈,보통,약간 있음,없음,두꺼움,"가을, 겨울",캐주얼,미니멀
8169,TOPS_LONG_NEAT_image_1340_3.jpg,1340_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,오버 사이즈,보통,약간 있음,없음,두꺼움,"가을, 겨울",캐주얼,미니멀
8170,TOPS_LONG_NEAT_image_1342_1.jpg,1342_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,레귤러,보통,보통,없음,보통,"봄, 가을",캐주얼,미니멀
8171,TOPS_LONG_NEAT_image_1343_0.jpg,1343_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,루즈,부드러움,있음,없음,약간 두꺼움,"봄, 가을, 겨울",미니멀,캐주얼
8172,TOPS_LONG_NEAT_image_1345_2.jpg,1345_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,루즈,약간 부드러움,있음,보통,약간 두꺼움,"가을, 겨울",미니멀,캐주얼
8173,TOPS_LONG_NEAT_image_1352_1.jpg,1352_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,레귤러,보통,약간 있음,없음,보통,"봄, 여름, 가을",미니멀,캐주얼
8174,TOPS_LONG_NEAT_image_1356_0.jpg,1356_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,레귤러,부드러움,약간 있음,없음,약간 두꺼움,"봄, 가을, 겨울",캐주얼,미니멀
8175,TOPS_LONG_NEAT_image_1357_0.jpg,1357_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,루즈,약간 부드러움,보통,보통,보통,"봄, 가을, 겨울",캐주얼,미니멀
8176,TOPS_LONG_NEAT_image_1358_0.jpg,1358_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,루즈,부드러움,약간 있음,없음,보통,"봄, 가을, 겨울",캐주얼,미니멀
8177,TOPS_LONG_NEAT_image_1360_0.jpg,1360_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,오버 사이즈,부드러움,있음,없음,보통,,미니멀,캐주얼
8178,TOPS_LONG_NEAT_image_1361_0.jpg,1361_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,레귤러,보통,약간 있음,거의 없음,두꺼움,"가을, 겨울",캐주얼,미니멀
8179,TOPS_LONG_NEAT_image_1362_4.jpg,1362_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,루즈,약간 부드러움,있음,약간 있음,보통,"봄, 가을, 겨울",미니멀,캐주얼
8180,TOPS_LONG_NEAT_image_1364_1.jpg,1364_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,레귤러,보통,보통,없음,보통,"가을, 겨울",캐주얼,미니멀
8181,TOPS_LONG_NEAT_image_1367_2.jpg,1367_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,루즈,부드러움,있음,없음,약간 두꺼움,"봄, 가을, 겨울",미니멀,캐주얼
8182,TOPS_LONG_NEAT_image_1368_0.jpg,1368_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,레귤러,보통,보통,없음,약간 두꺼움,"봄, 가을, 겨울",미니멀,캐주얼
8183,TOPS_LONG_NEAT_image_1368_2.jpg,1368_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,레귤러,보통,보통,없음,약간 두꺼움,"봄, 가을, 겨울",미니멀,캐주얼
8184,TOPS_LONG_NEAT_image_1369_0.jpg,1369_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,오버 사이즈,부드러움,보통,없음,보통,"가을, 겨울",캐주얼,미니멀
8185,TOPS_LONG_NEAT_image_1369_2.jpg,1369_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,오버 사이즈,부드러움,보통,없음,보통,"가을, 겨울",캐주얼,미니멀
8186,TOPS_LONG_NEAT_image_1369_4.jpg,1369_label_TOPS_LONG_NEAT.json,TOPS,LONG,NEAT,오버 사이즈,부드러움,보통,없음,보통,"가을, 겨울",캐주얼,미니멀
